product_id,title,description,category,price,rating,reviews_count,sales_last_30_days,stock,seller_rating,shipping_time_days
195,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,970.5251452605653,4.2950675061159505,393,157,40,4.197692085468724,5
196,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,472.895440477131,3.757887929574327,247,123,93,4.164628668068765,4
197,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,753.2407311375687,4.816709673492477,111,129,84,4.897777013748517,6
198,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1475.9925007052018,4.45646847626518,680,141,32,4.799823950050106,2
199,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1515.4773348907113,4.50317862494716,17,15,19,4.38019484946331,3
200,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1456.8383329945111,4.549972902257911,590,193,31,4.423465167844017,2
201,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,102.2242320981477,3.65792158778022,407,103,86,4.847945947919598,6
202,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1378.409409563002,3.972427962846025,264,31,14,4.75997086434299,3
203,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1063.7994990960958,4.931496317916679,52,2,29,4.565116896634802,2
204,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,290.57343148325737,4.482580268819285,798,137,50,4.231741550252802,6
205,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,582.8466969211656,4.628801582476886,322,100,0,4.88332268058085,9
206,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1580.0315901366027,3.5065384411079807,285,147,65,4.8265477251440885,3
207,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,506.0826091304068,4.425417625926178,927,197,13,4.337543917671736,9
208,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,792.5335099808268,3.793856733526094,636,94,15,4.247721467981683,9
209,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,852.6551740410761,4.620678323176604,430,144,40,4.254441965439918,2
210,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,796.5505604300893,4.102615277173465,235,141,13,4.682960853980175,1
211,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1844.6076504542882,4.296586967559264,883,86,95,4.043011450736831,9
212,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,695.0452139883402,4.198433933957825,653,54,11,4.640997350055724,9
213,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1454.4720259346905,3.9764930441412596,817,66,17,4.724498413032215,6
214,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1345.3095924514294,4.331879317620295,976,132,21,4.535960993855377,1
215,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,284.66655894927914,4.55497614432324,909,179,77,4.853412071213464,3
216,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1993.03105957579,4.9979845162420755,72,143,56,4.552172650848736,7
217,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1362.5838675315406,3.6545291757978178,657,133,5,4.963099656764653,4
218,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1005.7904838165744,4.95850607129839,811,56,24,4.628331332888787,8
219,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1155.5711394422474,3.8261705074260397,303,17,11,4.983793744198636,9
220,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1466.1723323554377,4.5251469831347215,89,30,16,4.074094054911896,1
221,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1202.6236454019217,4.691239193975944,556,64,69,4.987321978933814,5
222,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,701.2706750583818,4.400255421513029,237,199,63,4.605595339423028,2
223,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,496.3775061489982,4.548003896849505,687,188,30,4.811583373294169,7
224,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1152.9109204668966,3.835712852689424,917,125,63,4.719658329136559,4
225,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1665.306071416799,4.261400525795842,203,54,12,4.039492915937908,7
226,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1506.4738054645904,4.464165579148038,829,127,77,4.643274867538747,3
227,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1034.317191845882,4.781040611255914,933,91,73,4.515059495547915,2
228,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1929.2804916637388,4.729021023583412,475,53,11,4.898362078728965,6
229,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,652.8563769943752,3.9703106769610375,731,78,48,4.499996919860097,6
230,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,584.7721669295361,4.031391070737906,523,192,58,4.516593861457224,5
231,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,845.591484748542,4.79470672989374,932,4,4,4.239817655964403,7
232,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,893.2540737980453,3.6053435862751884,909,179,94,4.436224043561201,2
233,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,735.7845087831151,3.7348030266464387,574,159,86,4.777274585949049,6
234,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1442.9702287709038,3.87713081016801,253,93,8,4.158751759991514,4
235,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1031.2013836323745,4.670068607384433,69,122,65,4.659007230578648,7
236,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,805.7786927732002,4.257950647608771,458,59,14,4.719417946413097,4
237,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1439.2686924044463,4.850650238326448,816,146,15,4.631539161785877,6
238,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1847.5586318078451,4.401486390822481,136,187,44,4.991529001855451,9
239,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1438.4005275566458,4.223552759131637,216,183,6,4.2659752489686165,6
240,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,227.64306721345298,4.194027503470997,132,161,86,4.129820876271048,1
241,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,638.6822264596285,4.085675916990565,814,175,15,4.599599114875405,4
242,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,833.6094120332262,3.936750432341406,582,82,99,4.313721278355817,1
243,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1617.8661821211574,3.9743264725269896,298,193,45,4.399467444929557,3
244,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,247.77863262178988,3.835953150133757,573,85,11,4.0324231352498305,3
245,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1235.0428713281779,4.039429727744274,229,167,99,4.801678756887505,5
246,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,666.0634998674844,3.9186117977725288,899,44,35,4.717455643963214,7
247,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,844.878000362292,4.219239719825696,742,135,15,4.070287343128149,1
248,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,973.4980940427761,4.695976776461542,510,35,1,4.712520291313128,5
249,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,764.3597437183139,4.999126128272179,391,53,5,4.576729220891649,6
250,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,633.5661866389751,4.591021109082671,601,96,54,4.040247236515273,1
251,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,550.7803269948197,4.615017851105278,140,175,16,4.764017164775603,1
252,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1901.8100764055162,3.8722164700733015,366,2,28,4.349321908375629,3
253,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1036.9146461507355,4.720864852971199,883,113,98,4.0804093966578865,8
254,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1692.9598031199114,4.366581301571315,712,37,99,4.319096306739036,9
255,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,922.0976725881821,4.392886795622527,811,153,90,4.283460927768946,1
256,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1350.128844469253,4.078160387534236,269,123,37,4.877438012942058,3
257,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,770.4990694694277,4.522526108251328,653,11,37,4.784661698111217,2
258,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,745.2884154387456,4.361376843851737,529,79,29,4.235511751839387,7
259,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1301.5886919716315,4.957347973760753,221,41,78,4.421466624261406,3
260,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,520.7344347920391,4.704312444473912,170,132,64,4.038784543453,2
261,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1397.005398830422,4.46301562416899,621,99,98,4.540961740440092,7
262,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1113.0528494077466,3.650241797712041,763,107,41,4.731073335646553,9
263,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,696.3086615036526,4.3394054955243435,319,185,8,4.228663483720042,5
264,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1688.3912972616286,4.640739918119358,858,11,89,4.015127458689577,9
265,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1149.7769197734465,4.311570038841346,847,83,93,4.556994941340142,6
266,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,963.3848445312607,3.9504344316526203,554,108,83,4.516837233105905,9
267,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1672.2208731492622,4.642197579975816,745,51,57,4.763499592679567,8
268,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,524.2173213254354,4.433291931216217,99,38,13,4.5110025987135085,9
269,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1020.8730403548487,4.788273405709037,183,97,94,4.736712192534243,4
270,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1859.2438091453434,4.088179139900208,116,186,26,4.068217297593271,9
271,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1685.368030039579,3.74565921950827,102,57,62,4.90776038395844,6
272,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1916.0843472502927,4.179250065211502,431,57,67,4.568335072504637,6
273,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1270.8300787451801,4.582428528467643,48,60,37,4.552954507092748,1
274,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,854.0737698891381,4.358826616090804,630,31,71,4.899475258696283,8
275,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,530.4839453577099,3.6345712518779187,640,33,96,4.390782496815257,7
276,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,963.1125827906077,4.4004525296659,720,64,76,4.484725571091525,5
277,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1403.1404690386405,3.976619213053882,278,25,89,4.8801184886309485,9
278,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,705.7218054459564,3.5829909324666973,66,120,80,4.687413018986131,3
279,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,667.3013319870041,3.8467366308719115,692,171,70,4.1348679460018865,2
280,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1239.4300394102459,4.360916157316833,901,175,73,4.238185077037292,4
281,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1851.3006088562393,3.8911965662963475,793,166,43,4.17267520206428,4
282,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,502.8888949974072,3.7030228763003548,553,198,18,4.0581641566958275,7
283,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,198.4126769551612,4.954296842631857,113,104,10,4.59764056893343,1
284,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1354.6492094211928,4.905123704895435,980,147,38,4.120938186794875,9
285,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1928.3475674973022,3.5351689686783607,764,177,57,4.637142066691043,8
286,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1643.2516414590295,4.449617539119794,59,17,33,4.924946462537133,9
287,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,639.4133508906316,3.87415102275739,944,156,8,4.840133976993904,5
288,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1044.2675597661714,3.670145500724509,653,174,0,4.136508600300199,3
289,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,209.3831261167738,4.341823486942877,549,5,62,4.683031603132928,9
290,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,205.69454345925476,4.609607047282325,95,147,57,4.030239466099326,4
291,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,826.853873207505,4.828193105433855,903,63,17,4.658753869055361,4
292,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1061.5194192609938,4.672950642383308,522,46,39,4.842217341294848,4
293,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,645.7911577577783,4.225896849245307,557,93,77,4.8636340461991985,7
294,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1635.1958579188467,4.150500059521487,516,190,10,4.447851646714867,8
295,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1702.0106586898855,3.6626187355395072,66,21,40,4.677012476209954,6
296,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1823.6175336271476,4.5375520294778475,788,13,28,4.359088144807685,3
297,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,904.7870555711308,4.7302553304695465,103,0,47,4.033192528234272,2
298,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1739.6746931910586,4.243579151307845,684,172,31,4.102386397436112,4
299,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,169.97478004135417,3.7474290492122546,495,186,42,4.3503378127228975,1
300,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1763.0580120406735,4.402988058357326,753,44,98,4.901212831163801,6
301,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1399.2289695798345,4.455642632465999,632,113,92,4.855895617315142,6
302,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1019.400097232187,4.343690340443539,433,178,62,4.636855528471893,7
303,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1342.8932375189509,4.626388526699547,655,129,74,4.97459357689737,3
304,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1341.1833541708672,3.657684872884832,181,30,97,4.353561032714642,8
305,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1816.401667487923,3.554738829439809,447,51,68,4.264910465683584,1
306,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1113.1400924650734,4.240529397333827,437,64,12,4.9865326648857735,3
307,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,602.0229874690668,4.489733901248577,232,10,1,4.406474552275039,3
308,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,870.2556662436823,4.796694880712949,669,16,6,4.630421144549456,9
309,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1199.6844418675016,3.9329837956896596,276,109,61,4.904255280436919,4
310,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1924.1220920803707,4.820271905505301,505,33,44,4.302308904211488,5
311,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1105.7651504459864,4.507601918929181,475,141,72,4.609065540383368,6
312,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1601.2862613735647,3.8911152826688054,764,95,96,4.043159061031794,3
313,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,197.85432707552476,3.7709091451352785,215,106,27,4.926477842012061,3
314,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,488.2836612912669,3.6585839924984214,314,69,12,4.0580079555908135,7
315,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,228.584147365831,3.8165894673151355,878,93,49,4.910682761436097,8
316,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1034.6789061894888,4.638935136211167,906,91,83,4.874925723197391,9
317,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,197.8185729807299,4.498668712727903,781,107,93,4.131458362450981,8
318,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1531.5275770994185,4.034245494147915,260,22,81,4.744037344682337,4
319,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1041.1887821279936,3.5723229178613902,128,188,14,4.582146395381343,1
320,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,569.0259697265107,4.242443354891614,226,43,36,4.294891741490956,4
321,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1848.0777051324776,4.0775156694690455,738,149,12,4.9801380356860285,8
322,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1394.9893513402371,4.72301023061404,925,91,83,4.662150849610858,6
323,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1658.982954128786,4.547992278413743,754,46,75,4.101044548062266,7
324,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1450.6976482267426,4.2475524480250115,22,133,37,4.351594485849173,3
325,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1822.7876424378942,4.574607216943244,99,151,54,4.448058685967763,7
326,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,340.7774413534856,3.8938883745218,727,196,32,4.63265505256395,3
327,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,497.56017630716843,4.576676156464699,112,55,47,4.148878867114961,5
328,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1958.2707644860136,4.860485492313986,106,46,28,4.517082824453835,3
329,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,157.1548603604427,4.583889142776725,76,154,42,4.893640790375314,5
330,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1840.213682391522,3.8841049187758268,171,168,32,4.45555062195088,1
331,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,341.5457295555203,4.25818152625328,849,22,35,4.2898048922674885,3
332,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1884.1644797198933,4.265836514142413,129,68,95,4.4189800375338795,2
333,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,624.0328508863194,4.5457652499406365,243,173,34,4.1397663951034325,4
334,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,582.5231520082657,3.5325447230007736,874,61,45,4.477299786184097,9
335,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,857.3297899326788,3.7460699820759693,171,145,36,4.575241325929342,5
336,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1140.9427106539565,4.0923427717045735,823,40,67,4.520694407561078,7
337,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,398.9957047274888,4.793099267865646,29,149,80,4.724186274277521,8
338,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1992.2787403042178,4.888963375264434,921,55,83,4.951091967076992,4
339,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,579.5638302194964,3.537137914161948,383,27,65,4.925241139194776,4
340,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1270.1438498643931,4.2003203225086985,219,121,83,4.788291596214916,3
341,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1678.8351246002605,4.478303627339275,163,10,59,4.10820573706503,2
342,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1325.0667586929967,4.6965642920605255,838,169,33,4.588953683350541,8
343,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1678.628833771486,3.958087268901624,232,160,31,4.5661156283182205,9
344,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,972.9088135318298,3.857340133315621,476,108,65,4.734555976462886,5
345,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1895.8254892294794,3.8322366910722914,709,116,88,4.6798687267123595,4
346,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,646.8371706482392,4.43842350464765,68,1,1,4.6311454860596575,5
347,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,780.3347814708444,4.057066125604492,174,11,64,4.678279676363665,3
348,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1936.5498127150986,4.082047962217561,363,187,92,4.924418619964513,8
349,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,758.4524007339081,4.400698321655329,571,8,96,4.11474562503839,6
350,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,992.5478658375838,4.903521301622043,889,160,88,4.6550169370852,6
351,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,458.4367973707433,4.389042236195108,21,48,10,4.012214693345214,3
352,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,820.2893562095451,4.156093166646992,409,50,72,4.218968608569792,3
353,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1992.4798834146648,4.3102350003398,976,110,34,4.14752332592845,3
354,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1505.6041618447755,4.511796926565235,114,109,59,4.365990549714954,3
355,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1522.607579598934,4.244174352365059,485,178,76,4.701573910269379,5
356,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1954.0749993434574,3.724627073591342,647,175,35,4.202654008347359,8
357,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1838.3573466651935,4.087632884327668,343,192,18,4.880093855452452,9
358,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,209.88403052247133,4.891209179636952,938,83,20,4.505321909660503,2
359,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,955.1744591859881,4.768908789878727,240,198,94,4.084943906679925,5
360,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,836.0182979964848,3.7252013934657686,587,78,1,4.3958505207842045,2
361,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1252.894861224256,4.116207043673948,778,113,45,4.333456691694903,1
362,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,370.01190571775277,4.169621428516588,228,179,43,4.244748126712979,8
363,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1689.4321144110102,3.5150809854137166,42,177,37,4.736674064546272,5
364,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,313.494204788021,4.964935795814569,191,199,58,4.145518038628654,9
365,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1878.510766817692,4.095109665193739,456,70,30,4.218417805349077,3
366,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1333.0677201497876,3.576666370694508,594,107,26,4.311987159695803,7
367,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,742.6234494671235,3.9862034469992405,791,120,14,4.908058184980497,5
368,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,279.72848354246355,4.344148949597704,506,65,96,4.6452145612388795,7
369,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1676.148752200026,4.495697159925655,279,179,40,4.649967561476132,9
370,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,675.6760737991967,4.777781339434183,983,183,24,4.175768738869548,1
371,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1308.1063024777561,4.866681465358596,711,184,17,4.179934172809948,4
372,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1599.323361707457,4.080523619871438,239,43,8,4.806415253639673,8
373,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1710.5923741715399,4.505250162237969,503,121,81,4.083064276848628,5
374,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1851.7637414599237,3.8077461217555157,943,145,69,4.712571507656204,1
375,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,220.90452390815483,3.9677323750254287,12,30,21,4.206466369228496,2
376,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,611.2522739018609,4.283812598244092,555,130,82,4.798807892649552,1
377,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1151.7531439449597,4.17574130417855,836,107,45,4.11999584141077,6
378,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,955.0822691389263,4.1316056981474265,892,2,3,4.163638434104502,7
379,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,950.2611612421798,4.278874022460566,838,94,40,4.088105217070549,6
380,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,1333.6143092973775,3.515912470433907,117,77,73,4.948973880796421,4
381,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,1967.635856214287,4.0172318078027125,978,137,57,4.0809357739604915,8
382,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,1472.7912642583635,3.6654025531167425,286,150,53,4.598866685626638,1
383,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1190.5035020863866,3.657551724075584,842,193,59,4.590380456352426,7
384,Gaming Mouse RGB,High precision gaming mouse with RGB lighting,Electronics/Accessories,1191.9795007620712,4.217742319804236,992,96,67,4.745984273090718,2
385,Wireless Earbuds,Premium wireless earbuds with noise cancellation,Electronics/Audio,491.1597321632348,4.6659769106946385,639,194,0,4.924525032685879,6
386,iPhone 13 Pro 128GB,Latest Apple iPhone with Pro camera system,Electronics/Phones,974.959684664119,3.752566325474583,78,25,65,4.917601630933655,1
387,Samsung Galaxy S21,Android flagship with amazing display,Electronics/Phones,948.4418008958188,4.468510470259459,824,72,93,4.120651702181713,1
388,"MacBook Pro 14""",Powerful laptop for professionals,Electronics/Laptops,1883.9401004432507,3.6672701438148043,856,125,52,4.44424868159235,9
